Order ID,Sale ID,Date,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
5.60136E+12,1.75509E+13,2024-02-09T12:59:29-05:00,#2170,product,order,Point of Sale,Boutique Site,,,,,,,Dresses,Inspired Fashion 40,Sale,Large,SD2000,1,9,0,0,9,0,0.54,9.54
5.60136E+12,1.75509E+13,2024-02-09T12:59:29-05:00,#2170,product,order,Point of Sale,Boutique Site,,,,,,,,,Blue/teal bodysuit jumper,,,1,5,-5,0,0,0,0,0
5.60136E+12,1.75509E+13,2024-02-09T12:59:29-05:00,#2170,product,order,Point of Sale,Boutique Site,,,,,,,sale,Inspired Fashion 40,Sale,Medium,SB100,1,9,0,0,9,0,0.54,9.54
5.60148E+12,1.75512E+13,2024-02-09T14:40:26-05:00,#2171,product,order,Point of Sale,Boutique Site,,,,,,,,,Brown jeans,,,1,5,0,0,5,0,0.3,5.3
5.60877E+12,1.75688E+13,2024-02-14T16:07:41-05:00,#2172,product,order,Point of Sale,Boutique Site,,,,,,,,,Black white diamon design dress,,,1,35,-3.5,0,31.5,0,1.89,33.39
5.61027E+12,1.75722E+13,2024-02-15T15:12:44-05:00,#2173,product,order,Point of Sale,Boutique Site,,,,,,,,,Shorts jeans,,,1,5,0,0,5,0,0.3,5.3
5.61027E+12,1.75722E+13,2024-02-15T15:12:44-05:00,#2173,product,order,Point of Sale,Boutique Site,,,,,,,,,Jean shorts,,,1,5,0,0,5,0,0.3,5.3
5.61027E+12,1.75722E+13,2024-02-15T15:12:44-05:00,#2173,product,order,Point of Sale,Boutique Site,,,,,,,,,Pink white star design body suit,,,1,5,0,0,5,0,0.3,5.3
5.61027E+12,1.75722E+13,2024-02-15T15:12:44-05:00,#2173,product,order,Point of Sale,Boutique Site,,,,,,,Dress,Inspired Fashion 40,Sale,medium,SKS100,1,57,-48,0,9,0,0.54,9.54
5.61027E+12,1.75722E+13,2024-02-15T15:12:44-05:00,#2173,product,order,Point of Sale,Boutique Site,,,,,,,,,Brown braclet,,,1,5,0,0,5,0,0.3,5.3
5.61921E+12,1.75925E+13,2024-02-21T10:44:02-05:00,#2174,product,order,Point of Sale,Boutique Site,,,,,,,,,Lipstick,,,1,5,0,0,5,0,0.3,5.3
5.61921E+12,1.75925E+13,2024-02-21T10:44:02-05:00,#2174,product,order,Point of Sale,Boutique Site,,,,,,,,,Red earrings,,,1,24.99,-4.99,0,20,0,1.2,21.2
5.61923E+12,1.75925E+13,2024-02-21T10:59:34-05:00,#2175,product,order,Point of Sale,Boutique Site,,,,,,,,,Lipstick,,,1,5,0,0,5,0,0.3,5.3
5.61923E+12,1.75925E+13,2024-02-21T10:59:34-05:00,#2175,product,order,Point of Sale,Boutique Site,,,,,,,Bracelet,Inspired Fashion 40,Flower Bracelet,Pink,J11,1,27.99,-5.59,0,22.4,0,1.34,23.74
5.61927E+12,1.75926E+13,2024-02-21T11:41:11-05:00,#2176,product,order,Point of Sale,Boutique Site,,,,,,,,,Red earrings,,,1,24.99,-4.99,0,20,0,1.2,21.2
5.61932E+12,1.75928E+13,2024-02-21T12:25:09-05:00,#2177,product,order,Point of Sale,Boutique Site,,,,,,,,,RnJ bracelet,,,1,22,0,0,22,0,1.32,23.32
5.61932E+12,1.75928E+13,2024-02-21T12:33:39-05:00,#2178,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Multi-color Earrings,,,1,24.99,-5,0,19.99,0,1.2,21.19
5.61932E+12,1.75928E+13,2024-02-21T12:33:39-05:00,#2178,product,order,Point of Sale,Boutique Site,,,,,,,,,Gold purse earrings,,,1,24.99,-4.99,0,20,0,1.2,21.2
5.61939E+12,1.7593E+13,2024-02-21T13:27:24-05:00,#2179,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Inspired Fashion 40,Black Ruffle Jacket,Medium,119,1,119,-25,0,94,0,5.64,99.64
5.61939E+12,1.7593E+13,2024-02-21T13:27:24-05:00,#2179,product,order,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,Sans Souci,Red Bow Tie Shirt,M / Red,2,1,32.99,0,0,32.99,0,1.98,34.97
5.61939E+12,1.7593E+13,2024-02-21T13:27:24-05:00,#2179,product,order,Point of Sale,Boutique Site,,,,,,,,,Lipstick,,,1,5,0,0,5,0,0.3,5.3
5.61939E+12,1.7593E+13,2024-02-21T13:27:24-05:00,#2179,product,order,Point of Sale,Boutique Site,,,,,,,dresses,Inspired Fashion 40,Mustard Silk Dress,Medium,82,1,79.88,-15.97,0,63.91,0,3.83,67.74
5.61939E+12,1.7593E+13,2024-02-21T13:27:24-05:00,#2179,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Tulle Halter Top,Medium,7,1,79.99,-79.99,0,0,0,0,0
5.61939E+12,1.7593E+13,2024-02-21T13:29:13-05:00,#2180,product,order,Point of Sale,Boutique Site,,,,,,,,,Silver bracelet,,,1,18,0,0,18,0,1.08,19.08
5.61946E+12,1.75931E+13,2024-02-21T14:23:32-05:00,#2181,product,order,Point of Sale,Boutique Site,,,,,,,Apparel & Accessories,FLYING TOMATO,A faux leather shirt,CREAM / SMALL,1770,1,37.5,0,0,37.5,0,2.25,39.75
5.61948E+12,1.75932E+13,2024-02-21T14:40:04-05:00,#2182,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Sans Souci,White Cape Jacket,M / Off White,3,1,45.5,0,0,45.5,0,2.73,48.23
5.6214E+12,1.75971E+13,2024-02-22T18:38:10-05:00,#2183,product,order,Online Store,,United States,Kentucky,Independence,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! Event (PRESALE TICKETS LIMITED TIME,,,1,35,0,0,35,0,0,35
5.62234E+12,1.75988E+13,2024-02-23T08:52:24-05:00,#2184,product,order,Online Store,,United States,Kentucky,Union,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! Event (PRESALE TICKETS LIMITED TIME,,,1,35,0,0,35,0,0,35
5.6227E+12,1.75997E+13,2024-02-23T13:24:41-05:00,#2185,product,order,Point of Sale,Boutique Site,,,,,,,,,Bodycon dress,,,1,24.99,0,0,24.99,0,1.5,26.49
5.62273E+12,1.75998E+13,2024-02-23T13:44:43-05:00,#2186,product,order,Point of Sale,Boutique Site,,,,,,,Accessories,Inspired Fashion 40,Effervescence Earrings,,J15,1,24.99,-10,0,14.99,0,0.9,15.89
5.62273E+12,1.75998E+13,2024-02-23T13:44:43-05:00,#2186,product,order,Point of Sale,Boutique Site,,,,,,,,,Black stretch pants,,,1,9,0,0,9,0,0.54,9.54
5.62281E+12,1.76E+13,2024-02-23T14:46:41-05:00,#2187,product,order,Point of Sale,Boutique Site,,,,,,,,,Teal blue body suit,,,1,5,0,0,5,0,0.3,5.3
5.62281E+12,1.76E+13,2024-02-23T14:46:41-05:00,#2187,product,order,Point of Sale,Boutique Site,,,,,,,Sale,Inspired Fashion 40,Sale,Medium,SS100,1,9,0,0,9,0,0.54,9.54
5.62281E+12,1.76E+13,2024-02-23T14:46:41-05:00,#2187,product,order,Point of Sale,Boutique Site,,,,,,,Dress,Inspired Fashion 40,Sale,1XL,C600,1,39.99,-30.99,0,9,0,0.54,9.54
5.62281E+12,1.76E+13,2024-02-23T14:46:41-05:00,#2187,product,order,Point of Sale,Boutique Site,,,,,,,Dresses,Inspired Fashion 40,Sale,XL,SD300,1,9,0,0,9,0,0.54,9.54
5.62281E+12,1.76E+13,2024-02-23T14:46:41-05:00,#2187,product,order,Point of Sale,Boutique Site,,,,,,,,,Pink bedazzle body suit,,,1,9,0,0,9,0,0.54,9.54
5.62282E+12,1.76E+13,2024-02-23T14:51:21-05:00,#2188,product,order,Point of Sale,Boutique Site,,,,,,,,,Pink white body suit,,,1,5,0,0,5,0,0.3,5.3
5.62282E+12,1.76E+13,2024-02-23T14:51:21-05:00,#2188,product,order,Point of Sale,Boutique Site,,,,,,,,,Black jumpsuit,,,1,9,0,0,9,0,0.54,9.54
5.62282E+12,1.76E+13,2024-02-23T14:51:21-05:00,#2188,product,order,Point of Sale,Boutique Site,,,,,,,sale,Inspired Fashion 40,Sale,Small,JUMP1,1,20,-11,0,9,0,0.54,9.54
5.62282E+12,1.76E+13,2024-02-23T14:51:21-05:00,#2188,product,order,Point of Sale,Boutique Site,,,,,,,,,Blue crop top,,,1,7,0,0,7,0,0.42,7.42
5.62282E+12,1.76E+13,2024-02-23T14:51:21-05:00,#2188,product,order,Point of Sale,Boutique Site,,,,,,,Jumpsuits & Rompers,Inspired Fashion 40,Sale,large,SR900,1,9,0,0,9,0,0.54,9.54
5.62435E+12,1.76032E+13,2024-02-24T14:00:58-05:00,#2189,product,order,Point of Sale,Boutique Site,,,,,,,sale,Inspired Fashion 40,Sale,Medium,SD1500,1,9,0,0,9,0,0.54,9.54
5.62435E+12,1.76032E+13,2024-02-24T14:00:58-05:00,#2189,product,order,Point of Sale,Boutique Site,,,,,,,,,Jeweled earring,,,1,24.99,0,0,24.99,0,1.5,26.49
5.62435E+12,1.76033E+13,2024-02-24T14:02:55-05:00,#2190,product,order,Point of Sale,Boutique Site,,,,,,,,,Dress set,,,1,40,0,0,40,0,2.4,42.4
5.62448E+12,1.76035E+13,2024-02-24T15:07:31-05:00,#2191,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Black bodysuit,Small,BOD1,1,32.99,-16.5,0,16.49,0,0.99,17.48
5.62448E+12,1.76035E+13,2024-02-24T15:07:31-05:00,#2191,product,order,Point of Sale,Boutique Site,,,,,,,Pants,Inspired Fashion 40,Satin Wide Leg Pants,Small / Cream,P600,1,79.95,-39.98,0,39.97,0,2.4,42.37
5.62448E+12,1.76035E+13,2024-02-24T15:07:31-05:00,#2191,product,order,Point of Sale,Boutique Site,,,,,,,,,Black shimmer body suit,,,1,9,0,0,9,0,0.54,9.54
5.62448E+12,1.76035E+13,2024-02-24T15:07:31-05:00,#2191,product,order,Point of Sale,Boutique Site,,,,,,,sale,Inspired Fashion 40,Sale,Small,SHM100,1,9,-4,0,5,0,0.3,5.3
5.62448E+12,1.76035E+13,2024-02-24T15:07:31-05:00,#2191,product,order,Point of Sale,Boutique Site,,,,,,,,,Black dress,,,1,40,0,0,40,0,2.4,42.4
5.62448E+12,1.76035E+13,2024-02-24T15:07:31-05:00,#2191,product,order,Point of Sale,Boutique Site,,,,,,,Shorts,Inspired Fashion 40,Sale,Small,SS500,1,9,0,0,9,0,0.54,9.54
5.62453E+12,1.76037E+13,2024-02-24T15:43:49-05:00,#2192,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings jeweled,,,1,24.99,0,0,24.99,0,1.5,26.49
5.62453E+12,1.76037E+13,2024-02-24T15:43:49-05:00,#2192,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Inspired Fashion 40,Black Ruffle Jacket,Large,119,1,119,0,0,119,0,7.14,126.14
5.6331E+12,1.76218E+13,2024-02-29T16:39:08-05:00,#2193,product,order,Point of Sale,Boutique Site,,,,,,,,,Pink mesh dress large,,,1,9,0,0,9,0,0.54,9.54
5.6331E+12,1.76218E+13,2024-02-29T16:39:08-05:00,#2193,product,order,Point of Sale,Boutique Site,,,,,,,,,Necklace square swirl design RnJ,,,1,14,0,0,14,0,0.84,14.84
5.64144E+12,1.76397E+13,2024-03-05T12:47:46-05:00,#2194,product,order,Online Store,,United States,Ohio,Cincinnati,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! Event,,,1,45,0,0,45,0,0,45
5.64175E+12,1.76407E+13,2024-03-05T17:28:26-05:00,#2195,product,order,Point of Sale,Boutique Site,,,,,,,,,Black tulle dress,,,1,79,0,0,79,0,4.74,83.74
5.64324E+12,1.76441E+13,2024-03-06T13:58:53-05:00,#2196,product,order,Online Store,,United States,Kentucky,Lexington,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! VIP EXPERIENCE,,,1,55,0,0,55,0,0,55
5.64328E+12,1.76442E+13,2024-03-06T14:28:41-05:00,#2197,product,order,Point of Sale,Boutique Site,,,,,,,,,Moschino hoodie XL,,,1,27.99,0,0,27.99,0,1.68,29.67
5.64339E+12,1.76445E+13,2024-03-06T15:28:10-05:00,#2198,product,order,Online Store,,United States,Kentucky,Florence,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! Event,,,1,45,0,0,45,0,0,45
5.64387E+12,1.76455E+13,2024-03-06T20:24:16-05:00,#2199,product,order,Online Store,,United States,Ohio,Blue Ash,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! Event,,,1,45,0,0,45,0,0,45
5.64503E+12,1.76476E+13,2024-03-07T09:44:14-05:00,#2200,product,order,Online Store,,United States,Kentucky,Ft. Mitchell,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! VIP EXPERIENCE,,,1,55,0,0,55,0,0,55
5.64916E+12,1.76573E+13,2024-03-10T01:00:43-05:00,#2201,product,order,Online Store,,United States,Kentucky,Crestview Hills,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! VIP EXPERIENCE,,,1,55,0,0,55,0,0,55
5.65405E+12,1.76707E+13,2024-03-13T14:59:02-04:00,#2202,product,order,Point of Sale,Boutique Site,,,,,,,,,White belt,,,1,15,0,0,15,0,0.9,15.9
5.65539E+12,1.76747E+13,2024-03-14T12:41:39-04:00,#2203,product,order,Point of Sale,Boutique Site,,,,,,,,,Woman to Woman Sponsorship,,,1,500,0,0,500,0,30,530
5.6586E+12,1.76839E+13,2024-03-16T17:43:42-04:00,#2204,product,order,Online Store,,United States,North Carolina,Charlotte,United States,North Carolina,Charlotte,Earrings,Inspired Fashion 40,Long Pearl Earrings,,,1,24.99,0,0,24.99,0,0,24.99
5.6586E+12,1.76839E+13,2024-03-16T17:43:42-04:00,#2204,shipping,order,Online Store,,United States,North Carolina,Charlotte,United States,North Carolina,Charlotte,,,,,,0,0,0,0,0,7.9,0,7.9
5.6586E+12,1.76839E+13,2024-03-16T17:43:42-04:00,#2204,product,order,Online Store,,United States,North Carolina,Charlotte,United States,North Carolina,Charlotte,2 Piece Set,Inspired Fashion 40,Sale,Medium,ST600,1,47.99,0,0,47.99,0,0,47.99
5.61939E+12,1.76999E+13,2024-03-20T22:26:17-04:00,#2179,product,return,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Tulle Halter Top,Medium,7,-1,0,0,0,0,0,0,0
5.61939E+12,1.76999E+13,2024-03-20T22:26:17-04:00,#2179,product,return,Point of Sale,Boutique Site,,,,,,,dresses,Inspired Fashion 40,Mustard Silk Dress,Medium,82,-1,0,0,-63.91,-63.91,0,-3.83,-67.74
5.61939E+12,1.76999E+13,2024-03-20T22:26:17-04:00,#2179,product,return,Point of Sale,Boutique Site,,,,,,,,,Lipstick,,,-1,0,0,-5,-5,0,-0.3,-5.3
5.61939E+12,1.76999E+13,2024-03-20T22:26:17-04:00,#2179,product,return,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,Sans Souci,Red Bow Tie Shirt,M / Red,2,-1,0,0,-32.99,-32.99,0,-1.98,-34.97
5.61939E+12,1.76999E+13,2024-03-20T22:26:17-04:00,#2179,product,return,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Inspired Fashion 40,Black Ruffle Jacket,Medium,119,-1,0,0,-94,-94,0,-5.64,-99.64
5.66613E+12,1.77068E+13,2024-03-22T17:37:18-04:00,#2205,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! Event,,,2,90,-45,0,45,0,0,45
5.66613E+12,1.77068E+13,2024-03-22T17:47:45-04:00,#2205,product,return,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Woman To Woman  - Let's Get Heated! Event,,,-2,0,0,-45,-45,0,0,-45
5.66722E+12,1.771E+13,2024-03-23T15:00:43-04:00,#2206,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Sans Souci,White Cape Jacket,S / Off White,3,1,45.5,0,0,45.5,0,2.73,48.23
5.66723E+12,1.771E+13,2024-03-23T15:06:30-04:00,#2207,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Sans Souci,White Cape Jacket,M / Off White,3,1,45.5,0,0,45.5,0,2.73,48.23
5.66724E+12,1.771E+13,2024-03-23T15:14:13-04:00,#2208,product,order,Point of Sale,Boutique Site,,,,,,,Apparel & Accessories,The Moment Collection,Pearl Round Neck Puff Sleeve Ribbed Top,LIGHT BLUE / L,70881,1,29.99,0,0,29.99,0,1.8,31.79
5.66724E+12,1.771E+13,2024-03-23T15:14:13-04:00,#2208,product,order,Point of Sale,Boutique Site,,,,,,,dresses,Inspired Fashion 40,Blazer Mini Dress,Medium,42,1,48.99,0,0,48.99,0,2.94,51.93
5.66724E+12,1.771E+13,2024-03-23T15:14:13-04:00,#2208,product,order,Point of Sale,Boutique Site,,,,,,,Skirt Suits,Inspired Fashion 40,2 Piece Baroque Style Dress Set,Large,1,1,125,-62.5,0,62.5,0,3.75,66.25
5.66724E+12,1.771E+13,2024-03-23T15:15:08-04:00,#2209,product,order,Point of Sale,Boutique Site,,,,,,,,,Red Ball Earrings,,,1,18.99,0,0,18.99,0,1.14,20.13
5.66724E+12,1.771E+13,2024-03-23T15:15:08-04:00,#2209,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Sans Souci,White Cape Jacket,L / Off White,3,1,45.5,0,0,45.5,0,2.73,48.23
5.66724E+12,1.771E+13,2024-03-23T15:15:08-04:00,#2209,product,order,Point of Sale,Boutique Site,,,,,,,,,Brown Puffy Shirt Large,,,1,35,0,0,35,0,2.1,37.1
5.66724E+12,1.771E+13,2024-03-23T15:17:51-04:00,#2210,product,order,Point of Sale,Boutique Site,,,,,,,Apparel & Accessories,FLYING TOMATO,A faux leather shirt,CREAM / LARGE,1770,1,37.5,0,0,37.5,0,2.25,39.75
5.66725E+12,1.77101E+13,2024-03-23T15:23:41-04:00,#2211,product,order,Point of Sale,Boutique Site,,,,,,,dresses,Inspired Fashion 40,Mustard Silk Dress,Large,82,1,79.88,0,0,79.88,0,4.79,84.67
5.66725E+12,1.77101E+13,2024-03-23T15:23:41-04:00,#2211,product,order,Point of Sale,Boutique Site,,,,,,,,,Green earrings,,,1,24.99,0,0,24.99,0,1.5,26.49
5.66726E+12,1.77101E+13,2024-03-23T15:31:00-04:00,#2212,product,order,Point of Sale,Boutique Site,,,,,,,,,Chain link necklace with earrings,,,1,17.5,0,0,17.5,0,1.05,18.55
5.66726E+12,1.77101E+13,2024-03-23T15:31:00-04:00,#2212,product,order,Point of Sale,Boutique Site,,,,,,,Pants,Inspired Fashion 40,Satin Wide Leg Pants,Small / Black,P500,1,79.95,0,0,79.95,0,4.8,84.75
5.66726E+12,1.77101E+13,2024-03-23T15:33:37-04:00,#2213,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Inspired Fashion 40,Black Ruffle Jacket,Small,119,1,119,0,0,119,0,7.14,126.14
5.66727E+12,1.77101E+13,2024-03-23T15:44:22-04:00,#2214,product,order,Point of Sale,Boutique Site,,,,,,,,,Lip Gloss,,,1,15,0,0,15,0,0.9,15.9
5.66727E+12,1.77101E+13,2024-03-23T15:44:22-04:00,#2214,product,order,Point of Sale,Boutique Site,,,,,,,,,Woman to Woman Blk shirt lg,,,1,17.99,0,0,17.99,0,1.08,19.07
5.66734E+12,1.77103E+13,2024-03-23T16:43:25-04:00,#2215,product,order,Point of Sale,Boutique Site,,,,,,,Dress,INA,Red Side Bow Mini Skirt,Medium,475,1,45,0,0,45,0,2.7,47.7
5.66741E+12,1.77105E+13,2024-03-23T17:51:30-04:00,#2216,product,order,Point of Sale,Boutique Site,,,,,,,Accessories,Mulla,BLACK ORGANZA FLOWER BROOCH Accessory,,FM77,1,20,0,0,20,0,1.2,21.2
5.66741E+12,1.77105E+13,2024-03-23T17:51:30-04:00,#2216,product,order,Point of Sale,Boutique Site,,,,,,,,,Mustard top,,,1,28.99,0,0,28.99,0,1.74,30.73
5.66742E+12,1.77105E+13,2024-03-23T18:00:33-04:00,#2217,product,order,Point of Sale,Boutique Site,,,,,,,,,Women to women mug,,,1,9.99,0,0,9.99,0,0.6,10.59
5.66743E+12,1.77106E+13,2024-03-23T18:07:18-04:00,#2218,product,order,Point of Sale,Boutique Site,,,,,,,,,Green earrings,,,1,24.99,0,0,24.99,0,1.5,26.49
5.66743E+12,1.77106E+13,2024-03-23T18:07:18-04:00,#2218,product,order,Point of Sale,Boutique Site,,,,,,,Skirt Suits,Inspired Fashion 40,2 Piece Baroque Style Dress Set,Medium,1,1,125,-62.5,0,62.5,0,3.75,66.25
5.66745E+12,1.77106E+13,2024-03-23T18:26:43-04:00,#2219,product,order,Point of Sale,Boutique Site,,,,,,,,,Green sheer dress,,,1,39.99,0,0,39.99,0,2.4,42.39
5.6586E+12,1.78912E+13,2024-04-16T21:59:10-04:00,#2204,unknown,return,Online Store,,United States,North Carolina,Charlotte,United States,North Carolina,Charlotte,,,,,,0,0,0,-50.86,-50.86,0,0,-50.86
5.74097E+12,1.79484E+13,2024-04-24T18:28:56-04:00,#2220,product,order,Point of Sale,Boutique Site,,,,,,,,,Green dress,,,1,89.99,0,0,89.99,0,5.4,95.39
5.74341E+12,1.79559E+13,2024-04-26T15:09:37-04:00,#2221,gift_card,order,Online Store,,United States,Ohio,Fairfield,,,,Gift Card,Inspired Fashion 40,Inspired Fashion Gift Card,$75.00 ,,1,0,0,0,0,0,0,0
5.74483E+12,1.79598E+13,2024-04-27T16:18:12-04:00,#2222,product,order,Point of Sale,Boutique Site,,,,,,,Accessories,Doohickies,Smooch Acrylic Dangles -Earrings,,7363,1,20,-4,0,16,0,0.96,16.96
5.74487E+12,1.796E+13,2024-04-27T16:57:12-04:00,#2223,product,order,Point of Sale,Boutique Site,,,,,,,,,Bag Sale,,,1,225,0,0,225,0,13.5,238.5
5.74488E+12,1.796E+13,2024-04-27T17:01:01-04:00,#2224,product,order,Point of Sale,Boutique Site,,,,,,,,,Yellow bracelet,,,1,5,0,0,5,0,0.3,5.3
5.7449E+12,1.796E+13,2024-04-27T17:19:43-04:00,#2225,product,order,Point of Sale,Boutique Site,,,,,,,,,Woman to Woman mixer,,,2,48,0,0,48,0,2.88,50.88
5.66743E+12,1.79927E+13,2024-05-03T15:31:16-04:00,#2218,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Fascinator,,,1,49.99,0,0,49.99,0,3,52.99
5.66743E+12,1.79927E+13,2024-05-03T15:31:16-04:00,#2218,gift_card,order,Point of Sale,Boutique Site,,,,,,,,,Inspired Fashion Gift Card,,,1,0,0,0,0,0,0,0
5.66743E+12,1.79927E+13,2024-05-03T15:31:17-04:00,#2218,product,return,Point of Sale,Boutique Site,,,,,,,Skirt Suits,Inspired Fashion 40,2 Piece Baroque Style Dress Set,Medium,1,-1,0,0,-62.5,-62.5,0,-3.75,-66.25
5.66743E+12,1.79927E+13,2024-05-03T15:31:18-04:00,#2218,product,return,Point of Sale,Boutique Site,,,,,,,Skirt Suits,Inspired Fashion 40,2 Piece Baroque Style Dress Set,Medium,1,1,0,0,62.5,62.5,0,3.75,66.25
5.66743E+12,1.79927E+13,2024-05-03T15:31:18-04:00,#2218,product,return,Point of Sale,Boutique Site,,,,,,,Skirt Suits,Inspired Fashion 40,2 Piece Baroque Style Dress Set,Medium,1,-1,0,0,-62.5,-62.5,0,-3.75,-66.25
5.75626E+12,1.79962E+13,2024-05-04T11:25:03-04:00,#2226,product,order,Point of Sale,Boutique Site,,,,,,,Dresses,Ariel USA,Sale,Medium / R,RAD2,1,39.99,0,0,39.99,0,2.4,42.39
5.75627E+12,1.79963E+13,2024-05-04T11:33:58-04:00,#2227,product,order,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,Inspired Fashion 40,Brown Puffy Sleeve Shirt,Large,5,1,27.99,0,0,27.99,0,1.68,29.67
5.75658E+12,1.79971E+13,2024-05-04T14:33:08-04:00,#2228,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Tulle Halter Top,Medium,7,1,79.99,0,0,79.99,0,4.8,84.79
5.75659E+12,1.79971E+13,2024-05-04T14:35:00-04:00,#2229,product,order,Point of Sale,Boutique Site,,,,,,,Accessories,Inspired Fashion 40,Blue Petal Earrings,,JB1,1,24.99,0,0,24.99,0,1.5,26.49
5.75791E+12,1.80009E+13,2024-05-05T14:54:54-04:00,#2230,product,order,Point of Sale,Boutique Site,,,,,,,Dresses,Ariel USA,Sale,Large / R,RAD2,1,39.99,0,0,39.99,0,2.4,42.39
5.75793E+12,1.8001E+13,2024-05-05T15:11:33-04:00,#2231,product,order,Point of Sale,Boutique Site,,,,,,,,,Mustard shirt,,,1,28.99,0,0,28.99,0,1.74,30.73
5.75801E+12,1.80012E+13,2024-05-05T16:23:03-04:00,#2232,product,order,Point of Sale,Boutique Site,,,,,,,,,Bracelet,,,1,24,0,0,24,0,1.44,25.44
5.75804E+12,1.80013E+13,2024-05-05T16:49:06-04:00,#2233,product,order,Point of Sale,Boutique Site,,,,,,,,,Pearl necklace,,,1,35,0,0,35,0,2.1,37.1
5.75806E+12,1.80014E+13,2024-05-05T17:11:44-04:00,#2234,product,order,Point of Sale,Boutique Site,,,,,,,,,Burgundy dress,,,1,38.99,0,0,38.99,0,2.34,41.33
5.75809E+12,1.80015E+13,2024-05-05T17:48:17-04:00,#2235,product,order,Point of Sale,Boutique Site,,,,,,,Bracelet,Inspired Fashion 40,Flower Bracelet,Navy,J11,1,27.99,-2,0,25.99,0,1.56,27.55
5.7581E+12,1.80015E+13,2024-05-05T17:51:19-04:00,#2236,product,order,Point of Sale,Boutique Site,,,,,,,,,Short set,,,1,42.99,0,0,42.99,0,2.58,45.57
5.7581E+12,1.80015E+13,2024-05-05T17:51:19-04:00,#2236,product,order,Point of Sale,Boutique Site,,,,,,,,,Flower belt,,,1,24.99,0,0,24.99,0,1.5,26.49
5.76003E+12,1.80082E+13,2024-05-06T17:27:32-04:00,#2237,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Paisley Pant Set - Curvy,2XL,C100,1,74.95,-20.1,0,54.85,0,3.29,58.14
5.76003E+12,1.80082E+13,2024-05-06T17:27:32-04:00,#2237,product,order,Point of Sale,Boutique Site,,,,,,,,,Pink earrings,,,1,10,-2.68,0,7.32,0,0.44,7.76
5.76003E+12,1.80082E+13,2024-05-06T17:27:32-04:00,#2237,product,order,Point of Sale,Boutique Site,,,,,,,,,Green dress,,,1,64.5,-17.3,0,47.2,0,2.83,50.03
5.76003E+12,1.80082E+13,2024-05-06T17:27:32-04:00,#2237,product,order,Point of Sale,Boutique Site,,,,,,,,,RnJ Necklace,,,1,22,-5.89,0,16.11,0,0.97,17.08
5.76003E+12,1.80082E+13,2024-05-06T17:27:32-04:00,#2237,product,order,Point of Sale,Boutique Site,,,,,,,Shirt,Inspired Fashion 40,Girl Hero Graphic T-Shirt,XL,10,1,15,-4.03,0,10.97,0,0.66,11.63
5.78078E+12,1.80762E+13,2024-05-18T16:56:04-04:00,#2238,product,order,Point of Sale,Boutique Site,,,,,,,,,Brown jeans,,,1,5,0,0,5,0,0.3,5.3
5.781E+12,1.80768E+13,2024-05-18T21:38:43-04:00,#2239,shipping,order,Shop,,Canada,Ontario,Toronto,Canada,Ontario,Toronto,,,,,,0,0,0,0,0,52.9,0,52.9
